RB,,lig,,jug,,pn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
652,0.007672571111,652,0.002365079941,652,0.004204703961,652,0.006456080358,
651,0.007674863562,651,0.002411567373,651,0.004195477348,651,0.006449643523,
650,0.007660794072,650,0.002437363844,650,0.004219654948,650,0.006507947575,
649,0.007707456592,649,0.002459569369,649,0.004265530501,649,0.006505031139,
648,0.007687984966,648,0.002426326508,648,0.004234502092,648,0.006525501143,
647,0.007641324308,647,0.002435749862,647,0.004241925664,647,0.006497174501,
646,0.007654049434,646,0.002455456182,646,0.004244304262,646,0.006473972928,
645,0.007650492713,645,0.002449937398,645,0.004223575816,645,0.006509419065,
644,0.00767636532,644,0.002516533248,644,0.004305319861,644,0.006564262323,
643,0.007716652472,643,0.002457018243,643,0.004300927743,643,0.006581187248,
642,0.007750250399,642,0.002519657835,642,0.004309659824,642,0.006620715838,
641,0.007685797755,641,0.002484171418,641,0.004261975642,641,0.006595247891,
640,0.007636476774,640,0.002466728678,640,0.004249271005,640,0.006562449038,
639,0.007689776365,639,0.002523016417,639,0.004311411642,639,0.006669474766,
638,0.007693991996,638,0.002556422958,638,0.004340458661,638,0.006622135174,
637,0.00772893196,637,0.002557855099,637,0.004393302836,637,0.006689295638,
636,0.007688142825,636,0.002578296,636,0.004381640349,636,0.006706303917,
635,0.007704953197,635,0.002564390888,635,0.004405645654,635,0.006652573124,
634,0.007713912055,634,0.002583139576,634,0.004355257377,634,0.006678622682,
633,0.007709485479,633,0.002589571523,633,0.004353505559,633,0.006730937399,
632,0.007669304032,632,0.002601237968,632,0.004359571729,632,0.006700125989,
631,0.007662427612,631,0.002592930803,631,0.004350158852,631,0.006713480689,
630,0.007692016196,630,0.002627670998,630,0.004394662566,630,0.006745633669,
629,0.007715835702,629,0.002654808573,629,0.004370527342,629,0.006801400799,
628,0.00765821198,628,0.002648297464,628,0.004406429827,628,0.006807580125,
627,0.007650281768,627,0.002674055984,627,0.004369481467,627,0.00676858658,
626,0.007690145168,626,0.002694789087,626,0.004413411953,626,0.00679606339,
625,0.007700447459,625,0.002720550401,625,0.004414379597,625,0.006813312415,
624,0.007673440967,624,0.002727817977,624,0.004422355443,624,0.006870035082,
623,0.007660451811,623,0.002716695191,623,0.004426461179,623,0.006880055182,
622,0.007709643804,622,0.002700519515,622,0.004472463392,622,0.006872585975,
621,0.007708457764,621,0.002756655216,621,0.004456509836,621,0.006889181212,
620,0.007752305828,620,0.002756941831,620,0.004466526676,620,0.006921662483,
619,0.007780714426,619,0.002806311008,619,0.004471652675,619,0.006946360692,
618,0.007750329096,618,0.002770983614,618,0.004459988326,618,0.006907249335,
617,0.007818955928,617,0.002830776153,617,0.004482663702,617,0.006987001281,
616,0.007807938848,616,0.002822099952,616,0.00450008316,616,0.006968876813,
615,0.007856936194,615,0.002831010614,615,0.004482480697,615,0.006971323397,
614,0.007961723953,614,0.002903111512,614,0.004558806308,614,0.007041536737,
613,0.007950888947,613,0.002924533095,613,0.004533955827,613,0.007014965173,
612,0.007999375463,612,0.002943688305,612,0.00456704665,612,0.007080528419,
611,0.00803779345,611,0.002949057147,611,0.004566026386,611,0.007040642202,
610,0.008089322597,610,0.002933081239,610,0.004609426949,610,0.007104919758,
609,0.008185013197,609,0.003005902749,609,0.004623057786,609,0.007124602329,
608,0.008148269728,608,0.002957892371,608,0.004556687549,608,0.007136285771,
607,0.008305790834,607,0.003068856196,607,0.004649090581,607,0.007163759787,
606,0.00830083061,606,0.003051050939,606,0.004590329248,606,0.007155838422,
605,0.008392238989,605,0.003054883098,605,0.004635930061,605,0.007166917436,
604,0.008444470353,604,0.003055091714,604,0.00459242193,604,0.007170944009,
603,0.008494675159,603,0.003078293288,603,0.004650712945,603,0.007165285759,
602,0.008593887091,602,0.003100297181,602,0.004633340053,602,0.007136812434,
601,0.008706009947,601,0.003122275928,601,0.004665941,601,0.007207262795,
600,0.008797187358,600,0.003085202072,600,0.004642209504,600,0.007177075837,
599,0.008899454959,599,0.003082829528,599,0.004596843384,599,0.007200735621,
598,0.009039433673,598,0.003120815847,598,0.004576254636,598,0.007206025999,
597,0.00927554816,597,0.003175441409,597,0.004635171499,597,0.007236083504,
596,0.009505387396,596,0.003159352811,596,0.004651733208,596,0.00719302427,
595,0.009852188639,595,0.003217138816,595,0.004653381649,595,0.0072758561,
594,0.01013415866,594,0.003135286272,594,0.004651471972,594,0.007229871582,
593,0.01055293623,593,0.003224127926,593,0.004671069793,593,0.007272986695,
592,0.01110471878,592,0.003219381673,592,0.00475020241,592,0.007249086164,
591,0.01162561681,591,0.003283018013,591,0.004703359678,591,0.007281831466,
590,0.01236492023,590,0.00325904903,590,0.004679442849,590,0.007259430364,
589,0.0132944677,589,0.003300441429,589,0.004775797948,589,0.007292913739,
588,0.01431211829,588,0.003382012015,588,0.004811577033,588,0.007308261003,
587,0.01557711326,587,0.003345411504,587,0.004827412777,587,0.007348540705,
586,0.01710198075,586,0.003368654987,586,0.004802651703,586,0.007379871793,
585,0.01888396218,585,0.003439436201,585,0.004833014216,585,0.007405780721,
584,0.02101328596,584,0.003479697742,584,0.004872201011,584,0.007453574799,
583,0.02356055193,583,0.003537969897,583,0.004917019978,583,0.0074253981,
582,0.02661259472,582,0.003514665412,582,0.004922361113,582,0.007399856579,
581,0.03027379699,581,0.003584609134,581,0.004980984144,581,0.007479277439,
580,0.03465126455,580,0.003628669074,580,0.005034325644,580,0.007500188425,
579,0.03956580535,579,0.003675709479,579,0.004961424973,579,0.007451415062,
578,0.04568600655,578,0.003754608799,578,0.005086887628,578,0.007501768414,
577,0.05284978449,577,0.003835507436,577,0.005150038749,577,0.007576387841,
576,0.06136498228,576,0.003905946855,576,0.005235756282,576,0.007574754767,
575,0.07119715959,575,0.003910962027,575,0.005237485282,575,0.00756029319,
574,0.08291398734,574,0.004014854319,574,0.00534599321,574,0.007613610011,
573,0.09653579444,573,0.004102020524,573,0.005412405822,573,0.007634896319,
572,0.1124487221,572,0.004187557846,572,0.005441605579,572,0.007631524,
571,0.1308570951,571,0.004294391721,571,0.005525860004,571,0.007708378602,
570,0.1521779001,570,0.004411555361,570,0.005581523292,570,0.007697470021,
569,0.176263988,569,0.004522813018,569,0.00568408519,569,0.007756126579,
568,0.2044799626,568,0.004662408959,568,0.005762956571,568,0.007789463736,
567,0.2360212654,567,0.00482751755,567,0.00585632585,567,0.007843968458,
566,0.2711766362,566,0.004998423625,566,0.005907097831,566,0.007839065976,
565,0.3107451499,565,0.00521387998,565,0.006033910438,565,0.007948094048,
564,0.3536754847,564,0.005409470294,564,0.006106361281,564,0.007923522964,
563,0.4002797008,563,0.005652744789,563,0.006216819398,563,0.007967366837,
562,0.4498921633,562,0.005773816723,562,0.006257812027,562,0.007883401588,
561,0.5026381612,561,0.006140254438,561,0.006407109089,561,0.008030726574,
560,0.5574420691,560,0.006377004087,560,0.006518537179,560,0.007996474393,
559,0.6132026911,559,0.006645922549,559,0.006595957559,559,0.008085894398,
558,0.6682652831,558,0.00685336208,558,0.006685378496,558,0.008107177913,
557,0.7225385904,557,0.00704624597,557,0.006710326299,557,0.008055356331,
556,0.7739823461,556,0.007335061207,556,0.006888497155,556,0.008144630119,
555,0.8214175701,555,0.007497475948,555,0.006936286576,555,0.008138325997,
554,0.8633785844,554,0.007691357285,554,0.007004757877,554,0.008191053756,
553,0.8985614777,553,0.007886775769,553,0.00710149901,553,0.008153069764,
552,0.9265545607,552,0.00800280273,552,0.007071319502,552,0.008214136586,
551,0.9463813901,551,0.008080963045,551,0.007128760219,551,0.008243472315,
550,0.9579175711,550,0.008229726925,550,0.007169417571,550,0.008276635781,
549,0.9610919356,549,0.008252257481,549,0.007236688863,549,0.008272044361,
548,0.955984354,548,0.008322281763,548,0.007204947062,548,0.008279775269,
547,0.9434210062,547,0.008249249309,547,0.007143970113,547,0.008263259195,
546,0.9241707921,546,0.008258694783,546,0.007177707739,546,0.0083614951,
545,0.8993750811,545,0.008157132193,545,0.00707418751,545,0.008320197463,
544,0.8698326349,544,0.008032255806,544,0.007007388864,544,0.008276081644,
543,0.8369700909,543,0.007994813845,543,0.007081001997,543,0.008378436789,
542,0.8013626337,542,0.007902275771,542,0.006962090265,542,0.00837893784,
541,0.7641510367,541,0.007864923216,541,0.007021042518,541,0.008419845253,
540,0.72611022,540,0.007759631611,540,0.006938995793,540,0.008381656371,
539,0.6875342131,539,0.007656315342,539,0.006930473726,539,0.008426628076,
538,0.6498871446,538,0.007544410415,538,0.006842501462,538,0.008381498046,
